gene	chr	3utr_start	3utr_end	length	source
YML123C	chrXIII	23923	24037	115	Nagalakshmi_2008
YML124C	chrXIII	21930	22048	119	Miura_2006
YML125C	chrXIII	20680	20761	82	Miura_2006
YML128C	chrXIII	14957	15135	179	Miura_2006
YML129C	chrXIII	14311	14541	231	Miura_2006
YML130C	chrXIII	11416	11483	68	Miura_2006
YML131W	chrXIII	11296	11488	193	Nagalakshmi_2008
YMR002W	chrXIII	272664	272902	239	Miura_2006
YMR003W	chrXIII	273715	273789	75	Nagalakshmi_2008
YMR005W	chrXIII	277212	277342	131	Xu_2009
YMR006C	chrXIII	277476	277561	86	Xu_2009
YMR009W	chrXIII	284642	284721	80	Miura_2006
YMR010W	chrXIII	286318	286563	246	Xu_2009
YMR011W	chrXIII	289705	289824	120	Nagalakshmi_2008
YMR012W	chrXIII	294968	295103	136	Nagalakshmi_2008
YMR014W	chrXIII	300428	300525	98	Nagalakshmi_2008
YMR015C	chrXIII	300686	300869	184	Miura_2006
YMR020W	chrXIII	316904	316979	76	Nagalakshmi_2008
YMR022W	chrXIII	319178	319306	129	Xu_2009
YMR026C	chrXIII	324148	324236	89	Miura_2006
YMR027W	chrXIII	327290	327346	57	Xu_2009
YMR028W	chrXIII	328583	328684	102	Nagalakshmi_2008
YMR029C	chrXIII	328566	328660	95	Zhang_2005
YMR033W	chrXIII	339278	339432	155	Nagalakshmi_2008
YMR035W	chrXIII	341676	341776	101	Nagalakshmi_2008
YMR038C	chrXIII	347456	347511	56	Zhang_2005
YMR039C	chrXIII	348489	348644	156	Miura_2006
YMR040W	chrXIII	350864	350953	90	Miura_2006
YMR043W	chrXIII	354732	354794	63	Nagalakshmi_2008
YMR044W	chrXIII	356812	357001	190	Nagalakshmi_2008
YMR047C	chrXIII	363294	363364	71	Nagalakshmi_2008
YMR048W	chrXIII	367935	368035	101	Nagalakshmi_2008
YMR049C	chrXIII	367972	368094	123	Nagalakshmi_2008
YMR052W	chrXIII	380201	380906	706	Nagalakshmi_2008
YMR055C	chrXIII	386001	386101	101	Miura_2006
YMR058W	chrXIII	390733	390877	145	Nagalakshmi_2008
YMR059W	chrXIII	391486	391610	125	Miura_2006
YMR060C	chrXIII	391510	391532	23	Miura_2006
YMR061W	chrXIII	394789	394892	104	Xu_2009
YMR062C	chrXIII	394944	395054	111	Miura_2006
YMR071C	chrXIII	410685	410762	78	Miura_2006
YMR072W	chrXIII	412121	412270	150	Miura_2006
YMR074C	chrXIII	412936	413036	101	Nagalakshmi_2008
YMR077C	chrXIII	421337	421484	148	Miura_2006
YMR078C	chrXIII	422364	422503	140	Nagalakshmi_2008
YMR079W	chrXIII	426060	426389	330	Nagalakshmi_2008
YMR080C	chrXIII	426312	426712	401	Nagalakshmi_2008
YMR081C	chrXIII	429892	430079	188	Miura_2006
YMR083W	chrXIII	435916	436009	94	Nagalakshmi_2008
YMR086W	chrXIII	442091	442233	143	Nagalakshmi_2008
YMR087W	chrXIII	443382	443415	34	Nagalakshmi_2008
YMR088C	chrXIII	443295	443414	120	Zhang_2005
YMR089C	chrXIII	445402	445609	208	Zhang_2005
YMR090W	chrXIII	449929	449993	65	Nagalakshmi_2008
YMR091C	chrXIII	450002	450058	57	Zhang_2005
YMR092C	chrXIII	451553	451632	80	Nagalakshmi_2008
YMR093W	chrXIII	455557	455659	103	Nagalakshmi_2008
YMR099C	chrXIII	463673	463934	262	Miura_2006
YMR105C	chrXIII	475769	475897	129	Miura_2006
YMR107W	chrXIII	483362	483519	158	Miura_2006
YMR108W	chrXIII	486148	486332	185	Nagalakshmi_2008
YMR109W	chrXIII	490247	490328	82	Nagalakshmi_2008
YMR110C	chrXIII	490233	490394	162	Miura_2006
YMR114C	chrXIII	496253	496343	91	Miura_2006
YMR115W	chrXIII	499210	499280	71	Xu_2009
YMR116C	chrXIII	499326	499456	131	Miura_2006
YMR119W	chrXIII	507208	507234	27	Nagalakshmi_2008
YMR120C	chrXIII	507340	507502	163	Miura_2006
YMR122W-A	chrXIII	511570	511819	250	Nagalakshmi_2008
YMR123W	chrXIII	513962	514086	125	Miura_2006
YMR125W	chrXIII	520447	520582	136	Miura_2006
YMR126C	chrXIII	520672	520761	90	Miura_2006
YMR129W	chrXIII	531818	531923	106	Nagalakshmi_2008
YMR130W	chrXIII	533028	533102	75	Nagalakshmi_2008
YMR131C	chrXIII	533085	533163	79	Xu_2009
YMR134W	chrXIII	538552	538752	201	Xu_2009
YMR136W	chrXIII	542882	542962	81	Nagalakshmi_2008
YMR138W	chrXIII	545731	545801	71	Nagalakshmi_2008
YMR139W	chrXIII	547238	547336	99	Nagalakshmi_2008
YMR140W	chrXIII	549184	550002	819	Nagalakshmi_2008
YMR142C	chrXIII	550109	550206	98	Miura_2006
YMR143W	chrXIII	552904	553069	166	Xu_2009
YMR145C	chrXIII	554623	554793	171	Zhang_2005
YMR146C	chrXIII	557383	557481	99	Miura_2006
YMR148W	chrXIII	560813	560984	172	Nagalakshmi_2008
YMR152W	chrXIII	564194	564266	73	Nagalakshmi_2008
YMR153W	chrXIII	565863	566011	149	Nagalakshmi_2008
YMR155W	chrXIII	570195	570298	104	Xu_2009
YMR158W	chrXIII	572716	572800	85	Nagalakshmi_2008
YMR160W	chrXIII	577517	577559	43	Nagalakshmi_2008
YMR161W	chrXIII	578393	578773	381	Xu_2009
YMR170C	chrXIII	601483	601562	80	Nagalakshmi_2008
YMR173W	chrXIII	609982	610051	70	Nagalakshmi_2008
YMR174C	chrXIII	609998	610159	162	Miura_2006
YMR175W	chrXIII	611256	611371	116	Miura_2006
YMR178W	chrXIII	619304	619456	153	Nagalakshmi_2008
YMR180C	chrXIII	622134	622251	118	Miura_2006
YMR181C	chrXIII	623329	623616	288	Miura_2006
YMR184W	chrXIII	628786	628831	46	Miura_2006
YMR186W	chrXIII	634473	634573	101	Xu_2009
YMR189W	chrXIII	640605	640705	101	Xu_2009
YMR193W	chrXIII	650813	650935	123	Yassour_2009
YMR194C-B	chrXIII	652320	652594	275	Miura_2006
YMR194W	chrXIII	651911	652015	105	Miura_2006
YMR195W	chrXIII	654418	654569	152	Miura_2006
YMR200W	chrXIII	665523	665869	347	Nagalakshmi_2008
YMR202W	chrXIII	668206	668283	78	Yassour_2009
YMR203W	chrXIII	669656	669919	264	Xu_2009
YMR205C	chrXIII	671554	671887	334	Miura_2006
YMR208W	chrXIII	685799	685907	109	Xu_2009
YMR209C	chrXIII	685795	685911	117	Nagalakshmi_2008
YMR210W	chrXIII	688866	688932	67	Yassour_2009
YMR211W	chrXIII	690511	690645	135	Nagalakshmi_2008
YMR213W	chrXIII	695154	695183	30	Nagalakshmi_2008
YMR214W	chrXIII	696484	696597	114	Xu_2009
YMR215W	chrXIII	698371	698498	128	Nagalakshmi_2008
YMR217W	chrXIII	703368	703454	87	Nagalakshmi_2008
YMR220W	chrXIII	713672	713744	73	Nagalakshmi_2008
YMR221C	chrXIII	713785	713931	147	Miura_2006
YMR222C	chrXIII	715563	715638	76	Nagalakshmi_2008
YMR223W	chrXIII	718131	718572	442	Nagalakshmi_2008
YMR225C	chrXIII	720782	720960	179	Xu_2009
YMR228W	chrXIII	725652	725748	97	Xu_2009
YMR230W	chrXIII	733142	733302	161	Miura_2006
YMR231W	chrXIII	736635	736822	188	Nagalakshmi_2008
YMR233W	chrXIII	739866	740031	166	Nagalakshmi_2008
YMR234W	chrXIII	741313	741454	142	Nagalakshmi_2008
YMR235C	chrXIII	741334	741512	179	Miura_2006
YMR236W	chrXIII	743445	743557	113	Miura_2006
YMR237W	chrXIII	745924	746092	169	Nagalakshmi_2008
YMR238W	chrXIII	747730	747819	90	Nagalakshmi_2008
YMR239C	chrXIII	748146	748262	117	Zhang_2005
YMR240C	chrXIII	749888	749930	43	Nagalakshmi_2008
YMR241W	chrXIII	752906	752950	45	Nagalakshmi_2008
YMR242C	chrXIII	753106	753225	120	Miura_2006
YMR243C	chrXIII	754639	754838	200	Miura_2006
YMR244C-A	chrXIII	758402	758517	116	Miura_2006
YMR246W	chrXIII	761892	762076	185	Xu_2009
YMR250W	chrXIII	772559	772670	112	Yassour_2009
YMR251W-A	chrXIII	774932	775232	301	Miura_2006
YMR252C	chrXIII	775133	775315	183	Miura_2006
YMR255W	chrXIII	778568	778726	159	Miura_2006
YMR256C	chrXIII	778713	778945	233	Miura_2006
YMR258C	chrXIII	782561	782620	60	Miura_2006
YMR260C	chrXIII	789214	789378	165	Zhang_2005
YMR263W	chrXIII	795525	795623	99	Xu_2009
YMR264W	chrXIII	796417	796545	129	Nagalakshmi_2008
YMR267W	chrXIII	802705	802859	155	Nagalakshmi_2008
YMR269W	chrXIII	805092	805146	55	Nagalakshmi_2008
YMR272C	chrXIII	809449	809623	175	Xu_2009
YMR274C	chrXIII	814321	814364	44	Xu_2009
YMR275C	chrXIII	815525	815651	127	Miura_2006
YMR276W	chrXIII	819949	820056	108	Nagalakshmi_2008
YMR277W	chrXIII	822455	822569	115	Xu_2009
YMR278W	chrXIII	824632	824752	121	Nagalakshmi_2008
YMR281W	chrXIII	833254	833348	95	Nagalakshmi_2008
YMR284W	chrXIII	839996	840093	98	Nagalakshmi_2008
YMR285C	chrXIII	840005	840144	140	Xu_2009
YMR286W	chrXIII	842203	842326	124	Miura_2006
YMR290C	chrXIII	849872	850074	203	Miura_2006
YMR291W	chrXIII	854391	854568	178	Nagalakshmi_2008
YMR292W	chrXIII	855294	855394	101	Miura_2006
YMR295C	chrXIII	858102	858297	196	Miura_2006
YMR296C	chrXIII	859141	859215	75	Miura_2006
YMR297W	chrXIII	863521	863628	108	Nagalakshmi_2008
YMR298W	chrXIII	864272	864413	142	Xu_2009
YMR300C	chrXIII	865413	865559	147	Yassour_2009
YMR301C	chrXIII	867478	867555	78	Xu_2009
YMR302C	chrXIII	869964	870073	110	Yassour_2009
YMR305C	chrXIII	878900	879063	164	Nagalakshmi_2008
YMR307W	chrXIII	888683	888889	207	Xu_2009
YMR309C	chrXIII	892669	892988	320	Miura_2006
YMR311C	chrXIII	896804	896914	111	Miura_2006
YMR312W	chrXIII	899227	899332	106	Xu_2009
YMR313C	chrXIII	899280	899379	100	Nagalakshmi_2008
YMR314W	chrXIII	902414	902576	163	Nagalakshmi_2008
YMR315W	chrXIII	903850	903960	111	Xu_2009
YMR316W	chrXIII	905836	905904	69	Nagalakshmi_2008
YMR318C	chrXIII	910966	911061	96	Miura_2006
YNL001W	chrXIV	628617	628688	72	Nagalakshmi_2008
YNL002C	chrXIV	626110	626174	65	Nagalakshmi_2008
YNL003C	chrXIV	624573	624975	403	Miura_2006
YNL004W	chrXIV	624622	624750	129	Nagalakshmi_2008
YNL005C	chrXIV	621238	621313	76	Xu_2009
YNL006W	chrXIV	620979	621339	361	Xu_2009
YNL007C	chrXIV	618463	618507	45	Miura_2006
YNL010W	chrXIV	614361	614497	137	Xu_2009
YNL015W	chrXIV	605612	605699	88	Miura_2006
YNL016W	chrXIV	604269	604762	494	Nagalakshmi_2008
YNL020C	chrXIV	595461	595623	163	Yassour_2009
YNL022C	chrXIV	591333	591427	95	Yassour_2009
YNL024C-A	chrXIV	586334	586602	269	Zhang_2005
YNL026W	chrXIV	583375	583496	122	Nagalakshmi_2008
YNL029C	chrXIV	577141	577205	65	Xu_2009
YNL030W	chrXIV	577039	577223	185	Miura_2006
YNL031C	chrXIV	575381	575640	260	Miura_2006
YNL035C	chrXIV	568309	568522	214	Xu_2009
YNL036W	chrXIV	560480	560607	128	Miura_2006
YNL037C	chrXIV	557813	557920	108	Xu_2009
YNL039W	chrXIV	556833	556885	53	Nagalakshmi_2008
YNL044W	chrXIV	545878	546039	162	Miura_2006
YNL046W	chrXIV	542823	542976	154	Nagalakshmi_2008
YNL048W	chrXIV	539820	539919	100	Nagalakshmi_2008
YNL051W	chrXIV	533871	533911	41	Nagalakshmi_2008
YNL052W	chrXIV	532187	532449	263	Miura_2006
YNL053W	chrXIV	531412	531538	127	Nagalakshmi_2008
YNL055C	chrXIV	517958	517994	37	Miura_2006
YNL056W	chrXIV	517843	518021	179	Xu_2009
YNL061W	chrXIV	512397	512555	159	Xu_2009
YNL064C	chrXIV	505672	505868	197	Zhang_2005
YNL066W	chrXIV	502778	502975	198	Nagalakshmi_2008
YNL067W	chrXIV	500257	500553	297	Xu_2009
YNL069C	chrXIV	493793	493956	164	Miura_2006
YNL070W	chrXIV	493549	493702	154	Miura_2006
YNL071W	chrXIV	492972	493131	160	Nagalakshmi_2008
YNL072W	chrXIV	491241	491330	90	Miura_2006
YNL079C	chrXIV	478411	478566	156	Miura_2006
YNL080C	chrXIV	476851	476932	82	Miura_2006
YNL081C	chrXIV	476003	476188	186	Miura_2006
YNL082W	chrXIV	476013	476095	83	Nagalakshmi_2008
YNL083W	chrXIV	472862	473194	333	Yassour_2009
YNL084C	chrXIV	469923	470053	131	Xu_2009
YNL086W	chrXIV	466643	466877	235	Miura_2006
YNL091W	chrXIV	456131	456207	77	Nagalakshmi_2008
YNL094W	chrXIV	449375	449524	150	Xu_2009
YNL095C	chrXIV	444793	444912	120	Xu_2009
YNL096C	chrXIV	443147	443398	252	Nagalakshmi_2008
YNL097C	chrXIV	441208	441366	159	Nagalakshmi_2008
YNL100W	chrXIV	438318	438433	116	Nagalakshmi_2008
YNL101W	chrXIV	437141	437330	190	Nagalakshmi_2008
YNL103W	chrXIV	429754	429836	83	Nagalakshmi_2008
YNL104C	chrXIV	424793	424895	103	Miura_2006
YNL107W	chrXIV	420779	420940	162	Nagalakshmi_2008
YNL108C	chrXIV	418847	419014	168	Xu_2009
YNL110C	chrXIV	417727	417826	100	Xu_2009
YNL111C	chrXIV	416667	416940	274	Miura_2006
YNL112W	chrXIV	416282	416414	133	Xu_2009
YNL113W	chrXIV	413200	413369	170	Nagalakshmi_2008
YNL116W	chrXIV	409910	410073	164	Nagalakshmi_2008
YNL118C	chrXIV	402474	402652	179	Nagalakshmi_2008
YNL119W	chrXIV	402522	402653	132	Nagalakshmi_2008
YNL121C	chrXIV	398464	398684	221	Miura_2006
YNL123W	chrXIV	397679	397742	64	Nagalakshmi_2008
YNL124W	chrXIV	394371	394444	74	Xu_2009
YNL129W	chrXIV	382203	382331	129	Xu_2009
YNL130C	chrXIV	379473	379558	86	Zhang_2005
YNL131W	chrXIV	379226	379545	320	Nagalakshmi_2008
YNL132W	chrXIV	378492	378585	94	Yassour_2009
YNL134C	chrXIV	372365	372451	87	Nagalakshmi_2008
YNL135C	chrXIV	371467	371882	416	Miura_2006
YNL136W	chrXIV	371646	371774	129	Nagalakshmi_2008
YNL137C	chrXIV	368377	368595	219	Miura_2006
YNL138W	chrXIV	368322	368479	158	Xu_2009
YNL141W	chrXIV	360640	360763	124	Nagalakshmi_2008
YNL145W	chrXIV	352531	352705	175	Miura_2006
YNL147W	chrXIV	351384	351452	69	Miura_2006
YNL149C	chrXIV	349248	349367	120	Zhang_2005
YNL151C	chrXIV	347676	347766	91	Xu_2009
YNL153C	chrXIV	345478	345669	192	Nagalakshmi_2008
YNL154C	chrXIV	343430	343636	207	Miura_2006
YNL155W	chrXIV	343341	343474	134	Nagalakshmi_2008
YNL156C	chrXIV	340969	341069	101	Nagalakshmi_2008
YNL157W	chrXIV	340859	340939	81	Miura_2006
YNL160W	chrXIV	337610	337813	204	Nagalakshmi_2008
YNL161W	chrXIV	334868	334934	67	Nagalakshmi_2008
YNL162W	chrXIV	332155	332252	98	Miura_2006
YNL163C	chrXIV	326632	326741	110	Nagalakshmi_2008
YNL164C	chrXIV	325187	325265	79	Nagalakshmi_2008
YNL165W	chrXIV	325053	325203	151	Nagalakshmi_2008
YNL166C	chrXIV	322150	322219	70	Xu_2009
YNL168C	chrXIV	317875	318030	156	Miura_2006
YNL173C	chrXIV	308841	308957	117	Nagalakshmi_2008
YNL176C	chrXIV	304820	305070	251	Yassour_2009
YNL177C	chrXIV	303527	303686	160	Nagalakshmi_2008
YNL178W	chrXIV	303403	303531	129	Xu_2009
YNL181W	chrXIV	299559	299673	115	Nagalakshmi_2008
YNL182C	chrXIV	295837	295960	124	Nagalakshmi_2008
YNL186W	chrXIV	291877	292142	266	Xu_2009
YNL189W	chrXIV	285889	286015	127	Nagalakshmi_2008
YNL190W	chrXIV	283010	283550	541	Nagalakshmi_2008
YNL191W	chrXIV	281506	281590	85	Nagalakshmi_2008
YNL193W	chrXIV	276045	276097	53	Nagalakshmi_2008
YNL200C	chrXIV	263652	263713	62	Nagalakshmi_2008
YNL206C	chrXIV	256716	256788	73	Miura_2006
YNL207W	chrXIV	256631	256800	170	Nagalakshmi_2008
YNL208W	chrXIV	255018	255112	95	Miura_2006
YNL209W	chrXIV	253901	254019	119	Nagalakshmi_2008
YNL211C	chrXIV	249830	250055	226	Miura_2006
YNL212W	chrXIV	249810	249912	103	Nagalakshmi_2008
YNL213C	chrXIV	246337	246460	124	Miura_2006
YNL214W	chrXIV	246217	246475	259	Nagalakshmi_2008
YNL215W	chrXIV	245431	245473	43	Nagalakshmi_2008
YNL217W	chrXIV	241312	241418	107	Nagalakshmi_2008
YNL220W	chrXIV	235715	235807	93	Nagalakshmi_2008
YNL222W	chrXIV	229715	229866	152	Xu_2009
YNL223W	chrXIV	228855	228917	63	Nagalakshmi_2008
YNL224C	chrXIV	224655	224796	142	Zhang_2005
YNL232W	chrXIV	215802	215867	66	Nagalakshmi_2008
YNL237W	chrXIV	206568	206745	178	Yassour_2009
YNL239W	chrXIV	201934	202085	152	Yassour_2009
YNL244C	chrXIV	187022	187170	149	Miura_2006
YNL246W	chrXIV	186350	186627	278	Nagalakshmi_2008
YNL248C	chrXIV	181170	181361	192	Nagalakshmi_2008
YNL252C	chrXIV	171326	171441	116	Miura_2006
YNL255C	chrXIV	167068	167329	262	Miura_2006
YNL256W	chrXIV	167098	167157	60	Miura_2006
YNL259C	chrXIV	157527	157644	118	Miura_2006
YNL263C	chrXIV	146797	146896	100	Yassour_2009
YNL264C	chrXIV	145324	145563	240	Xu_2009
YNL267W	chrXIV	144079	144209	131	Nagalakshmi_2008
YNL268W	chrXIV	140386	140603	218	Nagalakshmi_2008
YNL272C	chrXIV	126694	126805	112	Nagalakshmi_2008
YNL274C	chrXIV	121008	121118	111	Xu_2009
YNL275W	chrXIV	120999	121168	170	Miura_2006
YNL281W	chrXIV	108929	109109	181	Xu_2009
YNL283C	chrXIV	105029	105184	156	Xu_2009
YNL287W	chrXIV	94802	95039	238	Nagalakshmi_2008
YNL288W	chrXIV	91425	91598	174	Yassour_2009
YNL289W	chrXIV	88737	88878	142	Xu_2009
YNL290W	chrXIV	87241	87321	81	Xu_2009
YNL293W	chrXIV	82542	82618	77	Xu_2009
YNL294C	chrXIV	78511	78659	149	Miura_2006
YNL299W	chrXIV	68446	68530	85	Nagalakshmi_2008
YNL300W	chrXIV	66053	66308	256	Nagalakshmi_2008
YNL301C	chrXIV	63393	63570	178	Nagalakshmi_2008
YNL302C	chrXIV	61771	61958	188	Zhang_2005
YNL306W	chrXIV	58809	58899	91	Nagalakshmi_2008
YNL307C	chrXIV	56117	56446	330	Miura_2006
YNL309W	chrXIV	53925	54114	190	Nagalakshmi_2008
YNL310C	chrXIV	51807	51907	101	Nagalakshmi_2008
YNL311C	chrXIV	49330	49397	68	Xu_2009
YNL312W	chrXIV	49217	49300	84	Nagalakshmi_2008
YNL315C	chrXIV	43239	43324	86	Nagalakshmi_2008
YNL316C	chrXIV	42029	42071	43	Nagalakshmi_2008
YNL317W	chrXIV	42017	42119	103	Xu_2009
YNL320W	chrXIV	38555	38658	104	Nagalakshmi_2008
YNL321W	chrXIV	37423	37545	123	Xu_2009
YNL322C	chrXIV	33208	33294	87	Miura_2006
YNL326C	chrXIV	27202	27337	136	Nagalakshmi_2008
YNL327W	chrXIV	27174	27291	118	Nagalakshmi_2008
YNL330C	chrXIV	17959	18001	43	Nagalakshmi_2008
YNR003C	chrXIV	634271	634344	74	Zhang_2005
YNR009W	chrXIV	643440	643595	156	Nagalakshmi_2008
YNR010W	chrXIV	644194	644297	104	Miura_2006
YNR012W	chrXIV	648938	649021	84	Nagalakshmi_2008
YNR015W	chrXIV	654542	654626	85	Yassour_2009
YNR017W	chrXIV	663582	663770	189	Xu_2009
YNR018W	chrXIV	664945	665075	131	Miura_2006
YNR021W	chrXIV	669592	669775	184	Nagalakshmi_2008
YNR022C	chrXIV	669647	669774	128	Zhang_2005
YNR024W	chrXIV	672970	673096	127	Xu_2009
YNR028W	chrXIV	677104	677193	90	Nagalakshmi_2008
YNR030W	chrXIV	680455	680608	154	Xu_2009
YNR032C-A	chrXIV	687147	687243	97	Zhang_2005
YNR032W	chrXIV	687117	687243	127	Xu_2009
YNR034W	chrXIV	691287	691554	268	Xu_2009
YNR034W-A	chrXIV	692858	692993	136	Miura_2006
YNR035C	chrXIV	692975	693019	45	Nagalakshmi_2008
YNR036C	chrXIV	694192	694361	170	Miura_2006
YNR037C	chrXIV	694931	695052	122	Zhang_2005
YNR038W	chrXIV	697485	697632	148	Nagalakshmi_2008
YNR040W	chrXIV	700461	700519	59	Nagalakshmi_2008
YNR043W	chrXIV	703086	703242	157	Xu_2009
YNR045W	chrXIV	707609	707647	39	Nagalakshmi_2008
YNR046W	chrXIV	708196	708347	152	Xu_2009
YNR052C	chrXIV	719316	719346	31	Zhang_2005
YNR054C	chrXIV	723320	723356	37	Nagalakshmi_2008
YNR055C	chrXIV	728343	728426	84	Xu_2009
YNR061C	chrXIV	742548	742881	334	Miura_2006
YNR067C	chrXIV	755606	755746	141	Nagalakshmi_2008
YOL002C	chrXV	323338	323411	74	Nagalakshmi_2008
YOL005C	chrXV	315704	315813	110	Miura_2006
YOL007C	chrXV	311007	311342	336	Zhang_2005
YOL008W	chrXV	310936	311088	153	Xu_2009
YOL010W	chrXV	309042	309143	102	Nagalakshmi_2008
YOL012C	chrXV	303396	303579	184	Nagalakshmi_2008
YOL014W	chrXV	300068	300189	122	Nagalakshmi_2008
YOL016C	chrXV	294678	294777	100	Zhang_2005
YOL018C	chrXV	290668	290881	214	Xu_2009
YOL019W	chrXV	290554	290774	221	Nagalakshmi_2008
YOL020W	chrXV	287951	288059	109	Xu_2009
YOL021C	chrXV	282300	282421	122	Xu_2009
YOL023W	chrXV	280087	280175	89	Xu_2009
YOL026C	chrXV	273917	274012	96	Miura_2006
YOL027C	chrXV	271832	272003	172	Nagalakshmi_2008
YOL030W	chrXV	269642	269836	195	Xu_2009
YOL033W	chrXV	265086	265196	111	Nagalakshmi_2008
YOL034W	chrXV	263205	263260	56	Xu_2009
YOL036W	chrXV	259031	259170	140	Nagalakshmi_2008
YOL038C-A	chrXV	254728	254926	199	Xu_2009
YOL038W	chrXV	256102	256182	81	Xu_2009
YOL039W	chrXV	254618	254869	252	Xu_2009
YOL040C	chrXV	253009	253149	141	Miura_2006
YOL042W	chrXV	250917	251189	273	Xu_2009
YOL049W	chrXV	240095	240211	117	Xu_2009
YOL052C-A	chrXV	231281	231570	290	Miura_2006
YOL056W	chrXV	224180	224329	150	Xu_2009
YOL057W	chrXV	222903	223049	147	Yassour_2009
YOL058W	chrXV	220474	220645	172	Yassour_2009
YOL061W	chrXV	213735	213901	167	Xu_2009
YOL067C	chrXV	200981	201985	1005	Miura_2006
YOL071W	chrXV	196996	197157	162	Miura_2006
YOL072W	chrXV	196338	196436	99	Nagalakshmi_2008
YOL073C	chrXV	193782	193832	51	Xu_2009
YOL076W	chrXV	189415	189522	108	Xu_2009
YOL077C	chrXV	185780	185848	69	Yassour_2009
YOL077W-A	chrXV	185645	185867	223	Miura_2006
YOL080C	chrXV	180405	180558	154	Xu_2009
YOL082W	chrXV	169975	170080	106	Xu_2009
YOL083W	chrXV	166953	167039	87	Nagalakshmi_2008
YOL086C	chrXV	159473	159548	76	Miura_2006
YOL086W-A	chrXV	159446	159545	100	Miura_2006
YOL088C	chrXV	153769	153912	144	Miura_2006
YOL090W	chrXV	150277	150348	72	Nagalakshmi_2008
YOL092W	chrXV	145131	145172	42	Nagalakshmi_2008
YOL093W	chrXV	143697	143809	113	Yassour_2009
YOL094C	chrXV	141534	141584	51	Miura_2006
YOL096C	chrXV	138015	138107	93	Miura_2006
YOL097C	chrXV	136454	136527	74	Nagalakshmi_2008
YOL102C	chrXV	125894	125997	104	Zhang_2005
YOL105C	chrXV	114007	114138	132	Xu_2009
YOL109W	chrXV	110639	110804	166	Miura_2006
YOL112W	chrXV	108189	108287	99	Nagalakshmi_2008
YOL120C	chrXV	93208	93395	188	Miura_2006
YOL121C	chrXV	91941	92026	86	Miura_2006
YOL122C	chrXV	89561	89692	132	Zhang_2005
YOL123W	chrXV	89449	89576	128	Nagalakshmi_2008
YOL124C	chrXV	85399	85456	58	Zhang_2005
YOL126C	chrXV	81581	81787	207	Miura_2006
YOL127W	chrXV	81191	81383	193	Miura_2006
YOL129W	chrXV	78115	78262	148	Nagalakshmi_2008
YOL133W	chrXV	70691	70976	286	Nagalakshmi_2008
YOL135C	chrXV	69250	69376	127	Nagalakshmi_2008
YOL136C	chrXV	67208	67561	354	Miura_2006
YOL139C	chrXV	60269	60383	115	Miura_2006
YOL142W	chrXV	56281	56331	51	Nagalakshmi_2008
YOL143C	chrXV	54484	54595	112	Miura_2006
YOL144W	chrXV	54553	54596	44	Nagalakshmi_2008
YOL146W	chrXV	49449	49508	60	Nagalakshmi_2008
YOL147C	chrXV	47804	47933	130	Zhang_2005
YOL158C	chrXV	19364	19491	128	Nagalakshmi_2008
YOL159C	chrXV	17116	17281	166	Miura_2006
YOR001W	chrXV	329034	329144	111	Xu_2009
YOR002W	chrXV	331052	331129	78	Nagalakshmi_2008
YOR004W	chrXV	334357	334506	150	Xu_2009
YOR006C	chrXV	337547	337680	134	Zhang_2005
YOR007C	chrXV	338823	338938	116	Miura_2006
YOR008C	chrXV	340951	341278	328	Zhang_2005
YOR016C	chrXV	360338	360461	124	Miura_2006
YOR017W	chrXV	363815	363970	156	Nagalakshmi_2008
YOR018W	chrXV	366883	367022	140	Nagalakshmi_2008
YOR020C	chrXV	370410	370524	115	Zhang_2005
YOR020W-A	chrXV	371958	372157	200	Miura_2006
YOR021C	chrXV	372667	372798	132	Xu_2009
YOR022C	chrXV	373700	373710	11	Xu_2009
YOR025W	chrXV	379563	379712	150	Nagalakshmi_2008
YOR027W	chrXV	382823	382911	89	Miura_2006
YOR036W	chrXV	401215	401283	69	Nagalakshmi_2008
YOR037W	chrXV	402656	402757	102	Nagalakshmi_2008
YOR039W	chrXV	406545	406802	258	Nagalakshmi_2008
YOR042W	chrXV	409661	409786	126	Xu_2009
YOR045W	chrXV	414038	414231	194	Miura_2006
YOR046C	chrXV	414411	414459	49	Miura_2006
YOR047C	chrXV	416181	416347	167	Miura_2006
YOR051C	chrXV	424701	424846	146	Nagalakshmi_2008
YOR052C	chrXV	426520	426772	253	Zhang_2005
YOR054C	chrXV	427764	427833	70	Zhang_2005
YOR056C	chrXV	430189	430247	59	Nagalakshmi_2008
YOR057W	chrXV	433374	433441	68	Xu_2009
YOR059C	chrXV	438852	438906	55	Miura_2006
YOR061W	chrXV	442554	442759	206	Nagalakshmi_2008
YOR063W	chrXV	445850	445967	118	Nagalakshmi_2008
YOR066W	chrXV	451326	451538	213	Yassour_2009
YOR067C	chrXV	451645	451729	85	Zhang_2005
YOR069W	chrXV	455796	455920	125	Xu_2009
YOR070C	chrXV	455831	455907	77	Nagalakshmi_2008
YOR075W	chrXV	469253	469310	58	Nagalakshmi_2008
YOR078W	chrXV	473370	473427	58	Nagalakshmi_2008
YOR079C	chrXV	473358	473475	118	Miura_2006
YOR081C	chrXV	476876	476939	64	Nagalakshmi_2008
YOR085W	chrXV	483086	483192	107	Xu_2009
YOR086C	chrXV	483103	483219	117	Xu_2009
YOR089C	chrXV	490101	490196	96	Miura_2006
