gene	chr	5utr_start	5utr_end	length	source
YMR079W	chrXIII	424938	424989	52	Miura_2006
YMR080C	chrXIII	429628	429706	79	Xu_2009
YMR081C	chrXIII	431096	431242	147	Xu_2009
YMR083W	chrXIII	434201	434788	588	Miura_2006
YMR086W	chrXIII	439138	439208	71	Xu_2009
YMR087W	chrXIII	442506	442527	22	Miura_2006
YMR088C	chrXIII	445103	445244	142	Xu_2009
YMR089C	chrXIII	448087	448285	199	Xu_2009
YMR090W	chrXIII	448449	449245	797	Xu_2009
YMR091C	chrXIII	451366	451406	41	Xu_2009
YMR092C	chrXIII	453480	453561	82	Xu_2009
YMR093W	chrXIII	453966	454015	50	Miura_2006
YMR099C	chrXIII	464828	464855	28	Nagalakshmi_2008
YMR105C	chrXIII	477607	477753	147	Nagalakshmi_2008
YMR107W	chrXIII	482977	483014	38	Miura_2006
YMR108W	chrXIII	483845	484084	240	Xu_2009
YMR109W	chrXIII	486555	486587	33	Xu_2009
YMR110C	chrXIII	491993	492023	31	Nagalakshmi_2008
YMR114C	chrXIII	497450	497524	75	Xu_2009
YMR115W	chrXIII	497651	497704	54	Miura_2006
YMR116C	chrXIII	500689	500798	110	Nagalakshmi_2008
YMR119W	chrXIII	505177	505333	157	Miura_2006
YMR120C	chrXIII	509281	509345	65	Xu_2009
YMR122W-A	chrXIII	511272	511315	44	Miura_2006
YMR123W	chrXIII	513557	513593	37	Xu_2009
YMR125W	chrXIII	517465	517539	75	Miura_2006
YMR126C	chrXIII	521790	521978	189	Nagalakshmi_2008
YMR129W	chrXIII	527747	527804	58	Nagalakshmi_2008
YMR130W	chrXIII	532044	532119	76	Nagalakshmi_2008
YMR131C	chrXIII	534699	534743	45	Xu_2009
YMR134W	chrXIII	537752	537838	87	Miura_2006
YMR136W	chrXIII	541102	541199	98	Zhang_2005
YMR139W	chrXIII	545896	546125	230	Miura_2006
YMR140W	chrXIII	547663	547714	52	Miura_2006
YMR142C	chrXIII	551208	551248	41	Miura_2006
YMR143W	chrXIII	551803	551928	126	Xu_2009
YMR145C	chrXIII	556476	556692	217	Yassour_2009
YMR146C	chrXIII	558525	558612	88	Yassour_2009
YMR148W	chrXIII	560063	560366	304	Miura_2006
YMR152W	chrXIII	563086	563096	11	Miura_2006
YMR153W	chrXIII	564369	564435	67	Miura_2006
YMR155W	chrXIII	568341	568551	211	Xu_2009
YMR158W	chrXIII	572193	572248	56	Xu_2009
YMR160W	chrXIII	575020	575066	47	Nagalakshmi_2008
YMR161W	chrXIII	577670	577718	49	Miura_2006
YMR170C	chrXIII	603083	603211	129	Nagalakshmi_2008
YMR173W	chrXIII	608636	608689	54	Miura_2006
YMR174C	chrXIII	610366	610405	40	Miura_2006
YMR175W	chrXIII	610996	611016	21	Miura_2006
YMR178W	chrXIII	618433	618479	47	Miura_2006
YMR180C	chrXIII	623214	623254	41	Miura_2006
YMR181C	chrXIII	624081	624273	193	Miura_2006
YMR184W	chrXIII	628142	628189	48	Miura_2006
YMR186W	chrXIII	632318	632355	38	Miura_2006
YMR189W	chrXIII	637350	637500	151	Miura_2006
YMR193W	chrXIII	649962	650036	75	Yassour_2009
YMR194C-B	chrXIII	652888	652903	16	Miura_2006
YMR194W	chrXIII	651112	651145	34	Xu_2009
YMR195W	chrXIII	653913	654034	122	Miura_2006
YMR200W	chrXIII	664604	664752	149	Yassour_2009
YMR202W	chrXIII	667474	667537	64	Xu_2009
YMR203W	chrXIII	668428	668492	65	Miura_2006
YMR205C	chrXIII	674767	674821	55	Xu_2009
YMR208W	chrXIII	684411	684467	57	Xu_2009
YMR209C	chrXIII	687285	687317	33	Xu_2009
YMR210W	chrXIII	687483	687516	34	Nagalakshmi_2008
YMR211W	chrXIII	689066	689083	18	Xu_2009
YMR213W	chrXIII	693333	693381	49	Miura_2006
YMR214W	chrXIII	695321	695350	30	Xu_2009
YMR215W	chrXIII	696734	696796	63	Xu_2009
YMR217W	chrXIII	701698	701790	93	Zhang_2005
YMR220W	chrXIII	712251	712316	66	Miura_2006
YMR221C	chrXIII	715446	715474	29	Xu_2009
YMR222C	chrXIII	716310	716349	40	Yassour_2009
YMR223W	chrXIII	716498	716715	218	Xu_2009
YMR225C	chrXIII	721404	721429	26	Xu_2009
YMR228W	chrXIII	724598	724626	29	Zhang_2005
YMR230W	chrXIII	732362	732414	53	Miura_2006
YMR231W	chrXIII	733509	733545	37	Xu_2009
YMR233W	chrXIII	739141	739185	45	Nagalakshmi_2008
YMR234W	chrXIII	740194	740266	73	Miura_2006
YMR235C	chrXIII	742736	742779	44	Xu_2009
YMR236W	chrXIII	742941	742971	31	Xu_2009
YMR237W	chrXIII	743661	743749	89	Miura_2006
YMR238W	chrXIII	746220	746353	134	Miura_2006
YMR239C	chrXIII	749678	749755	78	Nagalakshmi_2008
YMR240C	chrXIII	751241	751296	56	Xu_2009
YMR241W	chrXIII	751740	751961	222	Xu_2009
YMR242C	chrXIII	754221	754250	30	Miura_2006
YMR243C	chrXIII	756167	756277	111	Nagalakshmi_2008
YMR244C-A	chrXIII	758832	758890	59	Miura_2006
YMR246W	chrXIII	759530	759807	278	Yassour_2009
YMR250W	chrXIII	770751	770801	51	Yassour_2009
YMR251W-A	chrXIII	774615	774752	138	Miura_2006
YMR252C	chrXIII	775720	775750	31	Miura_2006
YMR255W	chrXIII	777938	778001	64	Xu_2009
YMR256C	chrXIII	779128	779184	57	Miura_2006
YMR258C	chrXIII	784282	784334	53	Nagalakshmi_2008
YMR260C	chrXIII	789840	789879	40	Miura_2006
YMR263W	chrXIII	794889	794919	31	Xu_2009
YMR264W	chrXIII	795733	795805	73	Miura_2006
YMR267W	chrXIII	801661	801772	112	Miura_2006
YMR269W	chrXIII	804418	804456	39	Xu_2009
YMR272C	chrXIII	810778	810821	44	Miura_2006
YMR274C	chrXIII	815312	815373	62	Yassour_2009
YMR275C	chrXIII	818582	818632	51	Xu_2009
YMR276W	chrXIII	818779	818827	49	Xu_2009
YMR277W	chrXIII	820138	820256	119	Miura_2006
YMR278W	chrXIII	822724	822763	40	Zhang_2005
YMR281W	chrXIII	832222	832339	118	Nagalakshmi_2008
YMR284W	chrXIII	838142	838187	46	Nagalakshmi_2008
YMR285C	chrXIII	841692	841718	27	Nagalakshmi_2008
YMR286W	chrXIII	841904	841942	39	Miura_2006
YMR290C	chrXIII	851592	851649	58	Nagalakshmi_2008
YMR291W	chrXIII	852528	852630	103	Miura_2006
YMR292W	chrXIII	854751	854795	45	Nagalakshmi_2008
YMR295C	chrXIII	858891	858957	67	Xu_2009
YMR296C	chrXIII	860892	861099	208	Yassour_2009
YMR297W	chrXIII	861825	861922	98	Yassour_2009
YMR298W	chrXIII	863755	863819	65	Miura_2006
YMR300C	chrXIII	867092	867291	200	Xu_2009
YMR301C	chrXIII	869628	869688	61	Nagalakshmi_2008
YMR302C	chrXIII	872626	872685	60	Yassour_2009
YMR305C	chrXIII	880233	880356	124	Nagalakshmi_2008
YMR307W	chrXIII	886907	887003	97	Zhang_2005
YMR309C	chrXIII	895427	895504	78	Xu_2009
YMR311C	chrXIII	897604	897676	73	Miura_2006
YMR312W	chrXIII	898369	898405	37	Miura_2006
YMR313C	chrXIII	901308	901354	47	Xu_2009
YMR314W	chrXIII	901638	901709	72	Xu_2009
YMR315W	chrXIII	902716	902800	85	Miura_2006
YMR316W	chrXIII	904717	904825	109	Miura_2006
YMR318C	chrXIII	912144	912310	167	Xu_2009
YNL001W	chrXIV	627394	627456	63	Nagalakshmi_2008
YNL002C	chrXIV	627143	627191	49	Xu_2009
YNL003C	chrXIV	625830	625891	62	Nagalakshmi_2008
YNL004W	chrXIV	622896	622915	20	Nagalakshmi_2008
YNL005C	chrXIV	622429	622505	77	Xu_2009
YNL006W	chrXIV	620041	620067	27	Nagalakshmi_2008
YNL007C	chrXIV	619566	619714	149	Nagalakshmi_2008
YNL010W	chrXIV	613571	613635	65	Miura_2006
YNL015W	chrXIV	605332	605384	53	Miura_2006
YNL016W	chrXIV	602752	602907	156	Nagalakshmi_2008
YNL020C	chrXIV	597540	597659	120	Xu_2009
YNL022C	chrXIV	592900	592962	63	Xu_2009
YNL024C-A	chrXIV	586821	586907	87	Miura_2006
YNL026W	chrXIV	581902	581920	19	Miura_2006
YNL029C	chrXIV	578774	578818	45	Xu_2009
YNL030W	chrXIV	576592	576727	136	Miura_2006
YNL031C	chrXIV	576051	576163	113	Miura_2006
YNL035C	chrXIV	569692	569764	73	Xu_2009
YNL036W	chrXIV	559764	559814	51	Nagalakshmi_2008
YNL037C	chrXIV	559003	559146	144	Nagalakshmi_2008
YNL039W	chrXIV	555010	555048	39	Xu_2009
YNL044W	chrXIV	545184	545268	85	Miura_2006
YNL046W	chrXIV	542125	542304	180	Xu_2009
YNL048W	chrXIV	538156	538173	18	Xu_2009
YNL051W	chrXIV	532645	532659	15	Xu_2009
YNL052W	chrXIV	531687	531725	39	Nagalakshmi_2008
YNL053W	chrXIV	529828	529942	115	Xu_2009
YNL055C	chrXIV	518846	518893	48	Nagalakshmi_2008
YNL056W	chrXIV	517092	517249	158	Yassour_2009
YNL061W	chrXIV	510498	510540	43	Nagalakshmi_2008
YNL064C	chrXIV	507098	507266	169	Xu_2009
YNL066W	chrXIV	500933	501515	583	Xu_2009
YNL067W	chrXIV	499638	499681	44	Xu_2009
YNL069C	chrXIV	495002	495046	45	Miura_2006
YNL070W	chrXIV	493289	493366	78	Xu_2009
YNL071W	chrXIV	491442	491523	82	Miura_2006
YNL072W	chrXIV	490297	490317	21	Nagalakshmi_2008
YNL079C	chrXIV	479166	479210	45	Nagalakshmi_2008
YNL080C	chrXIV	478033	478227	195	Nagalakshmi_2008
YNL081C	chrXIV	476620	476663	44	Xu_2009
YNL082W	chrXIV	473347	473391	45	Miura_2006
YNL083W	chrXIV	471360	471377	18	Nagalakshmi_2008
YNL084C	chrXIV	471103	471167	65	Nagalakshmi_2008
YNL086W	chrXIV	466243	466334	92	Xu_2009
YNL091W	chrXIV	452273	452408	136	Xu_2009
YNL094W	chrXIV	447346	447611	266	Nagalakshmi_2008
YNL095C	chrXIV	446841	447064	224	Xu_2009
YNL096C	chrXIV	444316	444367	52	Yassour_2009
YNL097C	chrXIV	442359	442490	132	Xu_2009
YNL100W	chrXIV	437564	437613	50	Zhang_2005
YNL101W	chrXIV	434813	434999	187	Xu_2009
YNL103W	chrXIV	427541	427735	195	Yassour_2009
YNL104C	chrXIV	426755	426951	197	Xu_2009
YNL107W	chrXIV	420059	420098	40	Nagalakshmi_2008
YNL108C	chrXIV	419827	419864	38	Nagalakshmi_2008
YNL110C	chrXIV	418489	418572	84	Nagalakshmi_2008
YNL111C	chrXIV	417303	417548	246	Xu_2009
YNL112W	chrXIV	413599	413639	41	Xu_2009
YNL113W	chrXIV	412724	412771	48	Xu_2009
YNL116W	chrXIV	408289	408341	53	Miura_2006
YNL118C	chrXIV	405565	405616	52	Xu_2009
YNL119W	chrXIV	401008	401040	33	Xu_2009
YNL121C	chrXIV	400538	400590	53	Xu_2009
YNL123W	chrXIV	394636	394685	50	Zhang_2005
YNL124W	chrXIV	392865	392892	28	Xu_2009
YNL129W	chrXIV	381384	381480	97	Nagalakshmi_2008
YNL130C	chrXIV	380832	380873	42	Yassour_2009
YNL131W	chrXIV	378695	378767	73	Yassour_2009
YNL132W	chrXIV	375231	375321	91	Nagalakshmi_2008
YNL134C	chrXIV	373582	373647	66	Xu_2009
YNL135C	chrXIV	372227	372276	50	Miura_2006
YNL136W	chrXIV	370349	370368	20	Xu_2009
YNL137C	chrXIV	370056	370169	114	Yassour_2009
YNL138W	chrXIV	366711	366741	31	Xu_2009
YNL141W	chrXIV	359563	359596	34	Xu_2009
YNL145W	chrXIV	352374	352414	41	Zhang_2005
YNL147W	chrXIV	350860	350940	81	Miura_2006
YNL149C	chrXIV	349757	349800	44	Miura_2006
YNL151C	chrXIV	348522	348588	67	Nagalakshmi_2008
YNL153C	chrXIV	346059	346095	37	Miura_2006
YNL154C	chrXIV	345277	345498	222	Nagalakshmi_2008
YNL155W	chrXIV	342365	342516	152	Miura_2006
YNL156C	chrXIV	341969	342154	186	Nagalakshmi_2008
YNL157W	chrXIV	340310	340352	43	Miura_2006
YNL160W	chrXIV	336483	336545	63	Miura_2006
YNL161W	chrXIV	332427	332597	171	Nagalakshmi_2008
YNL162W	chrXIV	331286	331322	37	Zhang_2005
YNL163C	chrXIV	330074	330132	59	Yassour_2009
YNL164C	chrXIV	326321	326497	177	Nagalakshmi_2008
YNL165W	chrXIV	323743	323832	90	Xu_2009
YNL166C	chrXIV	323566	323595	30	Xu_2009
YNL168C	chrXIV	318810	318865	56	Xu_2009
YNL173C	chrXIV	310058	310109	52	Nagalakshmi_2008
YNL176C	chrXIV	306981	307151	171	Nagalakshmi_2008
YNL177C	chrXIV	304616	304669	54	Nagalakshmi_2008
YNL178W	chrXIV	302633	302680	48	Miura_2006
YNL181W	chrXIV	298267	298335	69	Zhang_2005
YNL182C	chrXIV	297628	297687	60	Xu_2009
YNL186W	chrXIV	289265	289498	234	Nagalakshmi_2008
YNL189W	chrXIV	284044	284260	217	Yassour_2009
YNL190W	chrXIV	282113	282395	283	Miura_2006
YNL191W	chrXIV	280371	280432	62	Xu_2009
YNL193W	chrXIV	274318	274368	51	Nagalakshmi_2008
YNL200C	chrXIV	264454	264553	100	Nagalakshmi_2008
YNL206C	chrXIV	258156	258168	13	Miura_2006
YNL207W	chrXIV	255229	255353	125	Nagalakshmi_2008
YNL208W	chrXIV	254333	254418	86	Yassour_2009
YNL209W	chrXIV	252001	252059	59	Xu_2009
YNL211C	chrXIV	250316	250366	51	Miura_2006
YNL212W	chrXIV	247396	247461	66	Nagalakshmi_2008
YNL213C	chrXIV	247105	247206	102	Miura_2006
YNL214W	chrXIV	245597	245617	21	Nagalakshmi_2008
YNL215W	chrXIV	244377	244468	92	Yassour_2009
YNL217W	chrXIV	240300	240331	32	Nagalakshmi_2008
YNL220W	chrXIV	234308	234413	106	Miura_2006
YNL222W	chrXIV	229058	229094	37	Nagalakshmi_2008
YNL223W	chrXIV	227341	227370	30	Miura_2006
YNL224C	chrXIV	227100	227194	95	Nagalakshmi_2008
YNL232W	chrXIV	214864	214923	60	Miura_2006
YNL237W	chrXIV	205142	205188	47	Miura_2006
YNL239W	chrXIV	200467	200569	103	Nagalakshmi_2008
YNL244C	chrXIV	187497	187585	89	Miura_2006
YNL246W	chrXIV	185432	185460	29	Xu_2009
YNL248C	chrXIV	182609	182652	44	Nagalakshmi_2008
YNL252C	chrXIV	172287	172301	15	Yassour_2009
YNL255C	chrXIV	167791	167859	69	Miura_2006
YNL256W	chrXIV	164539	164623	85	Miura_2006
YNL259C	chrXIV	157866	157918	53	Miura_2006
YNL263C	chrXIV	147841	147983	143	Nagalakshmi_2008
YNL264C	chrXIV	146616	146646	31	Miura_2006
YNL267W	chrXIV	140780	140878	99	Yassour_2009
YNL268W	chrXIV	138487	138550	64	Miura_2006
YNL272C	chrXIV	129085	129180	96	Nagalakshmi_2008
YNL274C	chrXIV	122171	122270	100	Yassour_2009
YNL275W	chrXIV	119226	119268	43	Nagalakshmi_2008
YNL281W	chrXIV	108412	108467	56	Miura_2006
YNL283C	chrXIV	106696	107158	463	Xu_2009
YNL287W	chrXIV	91806	91994	189	Nagalakshmi_2008
YNL288W	chrXIV	90163	90303	141	Miura_2006
YNL289W	chrXIV	87809	87897	89	Yassour_2009
YNL290W	chrXIV	86202	86218	17	Xu_2009
YNL293W	chrXIV	80577	80640	64	Xu_2009
YNL294C	chrXIV	80261	80439	179	Nagalakshmi_2008
YNL299W	chrXIV	66434	66517	84	Xu_2009
YNL300W	chrXIV	65633	65744	112	Zhang_2005
YNL301C	chrXIV	64563	64617	55	Xu_2009
YNL302C	chrXIV	62944	62994	51	Miura_2006
YNL306W	chrXIV	58105	58155	51	Yassour_2009
YNL307C	chrXIV	57574	57711	138	Xu_2009
YNL309W	chrXIV	52613	52662	50	Xu_2009
YNL310C	chrXIV	52432	52471	40	Miura_2006
YNL311C	chrXIV	51689	51702	14	Xu_2009
YNL312W	chrXIV	48249	48287	39	Miura_2006
YNL315C	chrXIV	44281	44290	10	Xu_2009
YNL316C	chrXIV	43076	43131	56	Xu_2009
YNL317W	chrXIV	40590	40619	30	Nagalakshmi_2008
YNL320W	chrXIV	37644	37700	57	Miura_2006
YNL321W	chrXIV	34674	34696	23	Miura_2006
YNL322C	chrXIV	34236	34268	33	Xu_2009
YNL326C	chrXIV	28348	28399	52	Yassour_2009
YNL327W	chrXIV	24018	24048	31	Nagalakshmi_2008
YNL330C	chrXIV	19303	19357	55	Yassour_2009
YNR003C	chrXIV	635298	635346	49	Nagalakshmi_2008
YNR009W	chrXIV	642613	642690	78	Xu_2009
YNR010W	chrXIV	643693	643744	52	Xu_2009
YNR012W	chrXIV	647341	647432	92	Nagalakshmi_2008
YNR015W	chrXIV	653364	653387	24	Xu_2009
YNR017W	chrXIV	662662	662913	252	Zhang_2005
YNR018W	chrXIV	664226	664270	45	Miura_2006
YNR021W	chrXIV	668333	668377	45	Xu_2009
YNR022C	chrXIV	670194	670243	50	Miura_2006
YNR024W	chrXIV	672386	672409	24	Xu_2009
YNR028W	chrXIV	676139	676177	39	Miura_2006
YNR030W	chrXIV	678723	678799	77	Xu_2009
YNR032C-A	chrXIV	687465	687501	37	Miura_2006
YNR032W	chrXIV	685867	686010	144	Yassour_2009
YNR034W	chrXIV	690210	690321	112	Miura_2006
YNR034W-A	chrXIV	692269	692561	293	Zhang_2005
YNR035C	chrXIV	694048	694088	41	Nagalakshmi_2008
YNR036C	chrXIV	694823	694848	26	Miura_2006
YNR037C	chrXIV	695328	695363	36	Miura_2006
YNR038W	chrXIV	695586	695595	10	Nagalakshmi_2008
YNR043W	chrXIV	701849	701895	47	Xu_2009
YNR045W	chrXIV	706109	706139	31	Xu_2009
YNR046W	chrXIV	707740	707788	49	Miura_2006
YNR052C	chrXIV	720648	720704	57	Nagalakshmi_2008
YNR054C	chrXIV	724307	724341	35	Nagalakshmi_2008
YNR055C	chrXIV	730187	730648	462	Yassour_2009
YNR061C	chrXIV	743541	743632	92	Xu_2009
YNR067C	chrXIV	759100	759145	46	Xu_2009
YOL002C	chrXV	324365	324420	56	Miura_2006
YOL005C	chrXV	316176	316461	286	Miura_2006
YOL007C	chrXV	312368	312455	88	Nagalakshmi_2008
YOL008W	chrXV	310282	310312	31	Nagalakshmi_2008
YOL010W	chrXV	307872	307938	67	Nagalakshmi_2008
YOL012C	chrXV	303984	304360	377	Miura_2006
YOL014W	chrXV	299539	299693	155	Nagalakshmi_2008
YOL016C	chrXV	296121	296213	93	Xu_2009
YOL018C	chrXV	292075	292160	86	Xu_2009
YOL019W	chrXV	288757	288898	142	Nagalakshmi_2008
YOL020W	chrXV	286026	286172	147	Miura_2006
YOL021C	chrXV	285427	285472	46	Xu_2009
YOL023W	chrXV	278040	278056	17	Xu_2009
YOL026C	chrXV	274354	274392	39	Miura_2006
YOL027C	chrXV	273725	273765	41	Xu_2009
YOL030W	chrXV	268126	268187	62	Miura_2006
YOL033W	chrXV	263418	263475	58	Xu_2009
YOL034W	chrXV	259897	259923	27	Xu_2009
YOL036W	chrXV	256353	256745	393	Miura_2006
YOL038C-A	chrXV	255022	255094	73	Nagalakshmi_2008
YOL038W	chrXV	255259	255337	79	Miura_2006
YOL039W	chrXV	254153	254297	145	Yassour_2009
YOL040C	chrXV	253578	253637	60	Miura_2006
YOL042W	chrXV	249760	249825	66	Miura_2006
YOL049W	chrXV	238561	238619	59	Xu_2009
YOL052C-A	chrXV	231756	231800	45	Miura_2006
YOL056W	chrXV	223206	223268	63	Nagalakshmi_2008
YOL057W	chrXV	220712	220767	56	Nagalakshmi_2008
YOL058W	chrXV	219132	219211	80	Miura_2006
YOL061W	chrXV	212177	212244	68	Nagalakshmi_2008
YOL067C	chrXV	202519	202568	50	Nagalakshmi_2008
YOL071W	chrXV	196504	196507	4	Miura_2006
YOL072W	chrXV	194949	194970	22	Nagalakshmi_2008
YOL073C	chrXV	194801	194842	42	Nagalakshmi_2008
YOL076W	chrXV	187003	187024	22	Miura_2006
YOL077C	chrXV	186724	186798	75	Xu_2009
YOL077W-A	chrXV	185389	185438	50	Miura_2006
YOL080C	chrXV	181428	181478	51	Xu_2009
YOL082W	chrXV	168669	168727	59	Yassour_2009
YOL083W	chrXV	165621	165714	94	Miura_2006
YOL086C	chrXV	160595	160873	279	Nagalakshmi_2008
YOL086W-A	chrXV	159117	159173	57	Miura_2006
YOL088C	chrXV	154746	154827	82	Xu_2009
YOL090W	chrXV	147345	147382	38	Miura_2006
YOL092W	chrXV	144164	144204	41	Miura_2006
YOL093W	chrXV	142790	142815	26	Xu_2009
YOL094C	chrXV	142556	142612	57	Nagalakshmi_2008
YOL096C	chrXV	139046	139074	29	Nagalakshmi_2008
YOL097C	chrXV	137826	137850	25	Xu_2009
YOL102C	chrXV	126690	126708	19	Nagalakshmi_2008
YOL105C	chrXV	115809	116094	286	Nagalakshmi_2008
YOL109W	chrXV	110206	110297	92	Miura_2006
YOL112W	chrXV	106562	106710	149	Nagalakshmi_2008
YOL120C	chrXV	94403	94496	94	Miura_2006
YOL121C	chrXV	92851	92916	66	Xu_2009
YOL122C	chrXV	91420	91526	107	Xu_2009
YOL123W	chrXV	87465	87844	380	Miura_2006
YOL124C	chrXV	86758	86793	36	Nagalakshmi_2008
YOL126C	chrXV	82921	82996	76	Nagalakshmi_2008
YOL127W	chrXV	80315	80348	34	Miura_2006
YOL129W	chrXV	77523	77560	38	Xu_2009
YOL133W	chrXV	70275	70325	51	Miura_2006
YOL135C	chrXV	70045	70082	38	Xu_2009
YOL136C	chrXV	68755	68976	222	Xu_2009
YOL139C	chrXV	61025	61114	90	Xu_2009
YOL142W	chrXV	55538	55558	21	Miura_2006
YOL143C	chrXV	55105	55351	247	Miura_2006
YOL144W	chrXV	53072	53098	27	Yassour_2009
YOL146W	chrXV	48841	48864	24	Nagalakshmi_2008
YOL147C	chrXV	48644	48716	73	Nagalakshmi_2008
YOL158C	chrXV	21312	21333	22	Nagalakshmi_2008
YOL159C	chrXV	17797	17814	18	Xu_2009
YOR001W	chrXV	326802	326832	31	Xu_2009
YOR002W	chrXV	329337	329417	81	Yassour_2009
YOR004W	chrXV	333536	333592	57	Xu_2009
YOR006C	chrXV	338622	338661	40	Xu_2009
YOR007C	chrXV	339979	339997	19	Nagalakshmi_2008
YOR008C	chrXV	342415	342664	250	Xu_2009
YOR016C	chrXV	361085	361201	117	Nagalakshmi_2008
YOR017W	chrXV	361381	361412	32	Nagalakshmi_2008
YOR018W	chrXV	364323	364369	47	Nagalakshmi_2008
YOR020C	chrXV	370845	370894	50	Miura_2006
YOR020W-A	chrXV	371156	371685	530	Miura_2006
YOR021C	chrXV	373440	373492	53	Nagalakshmi_2008
YOR022C	chrXV	375858	375877	20	Xu_2009
YOR025W	chrXV	378150	378219	70	Miura_2006
YOR027W	chrXV	380957	381053	97	Miura_2006
YOR036W	chrXV	400319	400348	30	Miura_2006
YOR037W	chrXV	401533	401555	23	Nagalakshmi_2008
YOR039W	chrXV	405607	405768	162	Miura_2006
YOR042W	chrXV	408369	408425	57	Miura_2006
YOR045W	chrXV	413796	413852	57	Miura_2006
YOR046C	chrXV	415908	415949	42	Xu_2009
YOR047C	chrXV	417682	417820	139	Yassour_2009
YOR051C	chrXV	426085	426136	52	Nagalakshmi_2008
YOR052C	chrXV	427225	427420	196	Nagalakshmi_2008
YOR054C	chrXV	429858	430008	151	Xu_2009
YOR056C	chrXV	431627	431710	84	Miura_2006
YOR057W	chrXV	432120	432186	67	Miura_2006
YOR059C	chrXV	440259	440303	45	Nagalakshmi_2008
YOR061W	chrXV	441378	441534	157	Yassour_2009
YOR063W	chrXV	444586	444686	101	Miura_2006
YOR066W	chrXV	449421	449436	16	Nagalakshmi_2008
YOR067C	chrXV	453463	453523	61	Xu_2009
YOR069W	chrXV	453697	453768	72	Xu_2009
YOR070C	chrXV	457821	457994	174	Nagalakshmi_2008
YOR075W	chrXV	468167	468212	46	Xu_2009
YOR078W	chrXV	472673	472725	53	Miura_2006
YOR079C	chrXV	474417	474451	35	Xu_2009
YOR081C	chrXV	479189	479236	48	Nagalakshmi_2008
YOR085W	chrXV	481974	482033	60	Miura_2006
YOR086C	chrXV	486780	486972	193	Nagalakshmi_2008
YOR089C	chrXV	490829	490905	77	Miura_2006
YOR091W	chrXV	493372	493433	62	Nagalakshmi_2008
YOR092W	chrXV	494921	495127	207	Zhang_2005
YOR094W	chrXV	502693	502795	103	Miura_2006
YOR095C	chrXV	504329	504489	161	Yassour_2009
YOR096W	chrXV	505701	505794	94	Zhang_2005
YOR099W	chrXV	511709	511825	117	Miura_2006
YOR100C	chrXV	514279	514315	37	Xu_2009
YOR101W	chrXV	515156	515244	89	Miura_2006
YOR103C	chrXV	516842	517256	415	Miura_2006
YOR107W	chrXV	521093	521353	261	Xu_2009
YOR108W	chrXV	522937	523027	91	Xu_2009
YOR111W	chrXV	530398	530429	32	Miura_2006
YOR112W	chrXV	531439	531508	70	Xu_2009
YOR115C	chrXV	539466	539516	51	Xu_2009
YOR117W	chrXV	544937	545029	93	Zhang_2005
YOR118W	chrXV	546654	546857	204	Miura_2006
YOR120W	chrXV	551056	551114	59	Miura_2006
YOR122C	chrXV	552888	552945	58	Miura_2006
YOR126C	chrXV	560678	560700	23	Nagalakshmi_2008
YOR128C	chrXV	566192	566262	71	Nagalakshmi_2008
YOR129C	chrXV	569559	569636	78	Nagalakshmi_2008
YOR130C	chrXV	570808	570916	109	Nagalakshmi_2008
YOR132W	chrXV	573089	573175	87	Yassour_2009
YOR133W	chrXV	575040	575098	59	Nagalakshmi_2008
YOR136W	chrXV	580079	580250	172	Miura_2006
YOR141C	chrXV	592588	592616	29	Nagalakshmi_2008
YOR142W	chrXV	592830	593057	228	Miura_2006
YOR143C	chrXV	602343	602462	120	Nagalakshmi_2008
YOR144C	chrXV	605093	605104	12	Yassour_2009
YOR145C	chrXV	606172	606205	34	Nagalakshmi_2008
YOR147W	chrXV	606562	606607	46	Xu_2009
YOR148C	chrXV	609198	609238	41	Nagalakshmi_2008
YOR149C	chrXV	611389	611432	44	Yassour_2009
YOR150W	chrXV	611950	611999	50	Zhang_2005
YOR155C	chrXV	627981	628001	21	Xu_2009
YOR156C	chrXV	630541	630692	152	Miura_2006
YOR158W	chrXV	632098	632164	67	Yassour_2009
YOR160W	chrXV	633790	633839	50	Nagalakshmi_2008
YOR163W	chrXV	642671	642741	71	Miura_2006
YOR165W	chrXV	644534	644566	33	Zhang_2005
YOR166C	chrXV	648503	648531	29	Nagalakshmi_2008
YOR167C	chrXV	649008	649068	61	Xu_2009
YOR168W	chrXV	649276	649303	28	Miura_2006
YOR173W	chrXV	657206	657264	59	Miura_2006
YOR174W	chrXV	658629	658747	119	Xu_2009
YOR176W	chrXV	662291	662401	111	Nagalakshmi_2008
YOR181W	chrXV	675870	675939	70	Nagalakshmi_2008
YOR182C	chrXV	678794	678855	62	Miura_2006
YOR184W	chrXV	679303	679357	55	Miura_2006
YOR185C	chrXV	682107	682164	58	Yassour_2009
YOR187W	chrXV	683892	684030	139	Yassour_2009
YOR189W	chrXV	689591	689624	34	Miura_2006
YOR196C	chrXV	716838	716885	48	Nagalakshmi_2008
YOR197W	chrXV	717065	717086	22	Miura_2006
YOR198C	chrXV	720066	720249	184	Xu_2009
YOR202W	chrXV	721924	721946	23	Miura_2006
YOR204W	chrXV	722877	722911	35	Miura_2006
YOR205C	chrXV	727235	727242	8	Xu_2009
YOR209C	chrXV	737727	737877	151	Yassour_2009
YOR210W	chrXV	738264	738320	57	Zhang_2005
YOR212W	chrXV	742749	742910	162	Nagalakshmi_2008
